goodreads_book_id,genre,count
278102,Fiction,91
278102,Historical Fiction,4
278102,Romance,233
279561,Ebooks,17
279561,Fantasy,23
279561,Fiction,168
279561,Mystery,25
279561,Science,17
279561,Science Fiction,689
279561,Thriller,36
279692,Children's,98
279692,Classics,9
279692,Fantasy,3
279692,Fiction,36
279692,Mystery,3
280111,Biography,16
280111,Christian,311
280111,Classics,150
280111,Fantasy,10
280111,Fiction,38
280111,Historical Fiction,7
280111,History,58
280111,Nonfiction,86
280111,Philosophy,55
280111,Poetry,20
280111,Religion,346
280111,Romance,7
280111,Self Help,10
280111,Spirituality,43
280111,Young Adult,6
280125,Ebooks,8
280125,Fantasy,646
280125,Fiction,60
280125,Science,4
280240,Art,4
280240,Children's,72
280240,Classics,66
280240,Fantasy,71
280240,Fiction,45
280277,Contemporary,8
280277,Mystery,18
280277,Science Fiction,6
280277,Young Adult,156
280366,Contemporary,12
280366,Crime,256
280366,Ebooks,15
280366,Fiction,241
280366,Mystery,533
280366,Suspense,24
280366,Thriller,97
280410,Biography,35
280410,Contemporary,4
280410,Fiction,5
280410,History,287
280410,Nonfiction,277
280958,Comics,4
280958,Crime,2
280958,Fiction,7
280958,Graphic Novels,40
280958,Manga,1
280958,Mystery,1
280958,Suspense,1
281235,Children's,316
281235,Classics,51
281235,Fantasy,375
281235,Fiction,39
281235,Horror,203
281235,Mystery,247
281235,Paranormal,48
281235,Young Adult,195
281350,Contemporary,19
281350,Crime,307
281350,Ebooks,23
281350,Fiction,238
281350,Mystery,731
281350,Science,8
281350,Suspense,57
281350,Thriller,157
281433,Contemporary,4
281433,Crime,6
281433,Ebooks,18
281433,Fantasy,39
281433,Fiction,177
281433,Horror,590
281433,Mystery,92
281433,Paranormal,34
281433,Romance,28
281433,Science Fiction,17
281433,Suspense,83
281433,Thriller,147
281512,Christian,234
281512,Nonfiction,21
281512,Religion,47
281512,Self Help,2
281512,Spirituality,16
282282,Chick Lit,5
282282,Comics,53
282282,Contemporary,14
282282,Fantasy,6
282282,Fiction,22
282282,Graphic Novels,102
282282,Manga,2457
282282,Romance,143
282282,Young Adult,61
282356,Comics,41
282356,Contemporary,14
282356,Fiction,17
282356,Graphic Novels,99
282356,Manga,1912
282356,Romance,126
282356,Sports,7
282356,Young Adult,36
282425,Chick Lit,3
282425,Classics,2
282425,Comics,35
282425,Contemporary,11
282425,Fiction,16
282425,Graphic Novels,67
282425,Manga,1035
282425,Romance,79
282425,Young Adult,26
283494,Contemporary,18
283494,Ebooks,24
283494,Fantasy,996
283494,Fiction,131
283494,Paranormal,206
283494,Romance,156
283494,Young Adult,800
284195,Chick Lit,86
284195,Contemporary,17
284195,Ebooks,10
284195,Fiction,69
284195,Mystery,12
284195,Romance,25
284195,Suspense,3
284440,Children's,61
284440,Contemporary,20
284440,Crime,29
284440,Ebooks,22
284440,Fantasy,1474
284440,Fiction,221
284440,Horror,72
284440,Mystery,283
284440,Paranormal,151
284440,Thriller,14
284440,Young Adult,587
284698,Children's,3
284698,Comics,26
284698,Contemporary,2
284698,Fantasy,41
284698,Fiction,12
284698,Graphic Novels,50
284698,Manga,904
284698,Paranormal,3
284698,Romance,31
284698,Science Fiction,5
284698,Young Adult,12
284996,Christian,9
284996,Classics,420
284996,Contemporary,14
284996,Ebooks,10
284996,Fiction,832
285011,Chick Lit,5
285011,Christian,250
285011,Contemporary,34
285011,Crime,15
285011,Fiction,185
285011,Mystery,154
285011,Romance,164
285011,Suspense,108
285011,Thriller,25
285011,Young Adult,11
285092,Classics,51
285092,Contemporary,473
285092,Ebooks,35
285092,Fiction,1079
285092,Music,249
285092,Romance,273
285205,Contemporary,96
285205,Ebooks,72
285205,Fantasy,1840
285205,Fiction,363
285205,Horror,57
285205,Mystery,182
285205,Paranormal,1564
285205,Romance,577
285205,Science Fiction,32
285205,Suspense,31
285205,Young Adult,40
285212,Contemporary,24
285212,Ebooks,21
285212,Fantasy,423
285212,Fiction,85
285212,Horror,12
285212,Mystery,13
285212,Paranormal,455
285212,Romance,301
285500,Biography,5
285500,Classics,176
285500,Fiction,3
285500,Historical Fiction,3
285500,History,334
285500,Nonfiction,119
285500,Philosophy,72
285500,Science,3
286507,Ebooks,20
286507,Fantasy,2703
286507,Fiction,216
286507,Young Adult,36
286957,Classics,1665
286957,Ebooks,65
286957,Historical Fiction,63
286957,Horror,531
286957,Mystery,22
286957,Psychology,141
286957,Suspense,18
287380,Chick Lit,2
287380,Comics,29
287380,Contemporary,8
287380,Fiction,18
287380,Graphic Novels,80
287380,Manga,1129
287380,Philosophy,3
287380,Romance,97
287380,Young Adult,22
287633,Contemporary,29
287633,Ebooks,23
287633,Fantasy,107
287633,Fiction,47
287633,Paranormal,419
287633,Romance,412
287633,Suspense,9
287655,Chick Lit,211
287655,Contemporary,7
287655,Ebooks,4
287655,Fiction,56
287655,Romance,9
287861,Children's,24
287861,Ebooks,9
287861,Fantasy,372
287861,Fiction,142
287861,Romance,14
287861,Science,12
287861,Science Fiction,394
287861,Young Adult,459
288644,Classics,8
288644,Contemporary,116
288644,Crime,11
288644,Fiction,645
288644,Mystery,14
288644,Romance,36
288644,Thriller,8
288644,Young Adult,11
289029,Business,4
289029,Ebooks,2
289029,Fiction,2
289029,Nonfiction,8
289029,Philosophy,11
289029,Psychology,7
289029,Self Help,72
289029,Spirituality,8
289601,Contemporary,27
289601,Ebooks,22
289601,Fantasy,415
289601,Fiction,192
289601,Horror,29
289601,Mystery,23
289601,Paranormal,458
289601,Religion,11
289601,Romance,349
289601,Young Adult,813
289644,Chick Lit,29
289644,Christian,128
289644,Contemporary,9
289644,Ebooks,8
289644,Fiction,101
289644,Religion,4
289644,Romance,93
289644,Spirituality,3
289644,Young Adult,10
289695,Children's,14
289695,Fantasy,989
289695,Fiction,141
289695,Historical Fiction,10
289695,Romance,21
289695,Science Fiction,37
289695,Young Adult,485
290039,Chick Lit,7
290039,Classics,2
290039,Contemporary,5
290039,Fiction,29
290039,Romance,9
290039,Young Adult,13
290628,Contemporary,4
290628,Ebooks,8
290628,Fantasy,1400
290628,Fiction,136
290628,Romance,6
290628,Science Fiction,10
290628,Young Adult,5
290882,Classics,32
290882,Fiction,7
290882,History,3
290882,Nonfiction,10
290882,Philosophy,44
290882,Poetry,10
290882,Psychology,3
290882,Spirituality,4
291354,Ebooks,13
291354,Fantasy,2007
291354,Fiction,149
291354,Romance,5
291354,Science Fiction,10
291354,Young Adult,20
291356,Ebooks,12
291356,Fantasy,1970
291356,Fiction,141
291356,Romance,6
291356,Science Fiction,7
291356,Young Adult,16
291364,Children's,60
291364,Classics,8
291364,Fantasy,3
291364,Fiction,37
292275,Classics,423
292275,Ebooks,4
292275,Fiction,163
292275,Historical Fiction,4
292275,Romance,5
292408,Classics,258
292408,Contemporary,23
292408,Fiction,1012
292408,Historical Fiction,392
292408,History,44
292740,Biography,32
292740,Classics,4
292740,Contemporary,12
292740,Crime,87
292740,Ebooks,4
292740,Fiction,124
292740,Memoir,39
292740,Mystery,44
292740,Nonfiction,32
292740,Science,6
292740,Suspense,11
292740,Thriller,47
293101,Classics,44
293101,Contemporary,7
293101,Crime,15
293101,Ebooks,7
293101,Fantasy,32
293101,Fiction,253
293101,Historical Fiction,7
293101,History,9
293101,Horror,1580
293101,Mystery,54
293101,Nonfiction,72
293101,Paranormal,136
293101,Religion,6
293101,Suspense,21
293101,Thriller,74
293595,Children's,503
293595,Classics,77
293595,Fiction,186
293595,Poetry,105
293625,Classics,19
293625,Contemporary,39
293625,Crime,43
293625,Ebooks,13
293625,Fiction,630
293625,Historical Fiction,8
293625,Horror,138
293625,Mystery,16
293625,Thriller,9
294042,Contemporary,14
294042,Crime,8
294042,Ebooks,24
294042,Fantasy,15
294042,Fiction,258
294042,Historical Fiction,37
294042,History,7
294042,Mystery,107
294042,Science Fiction,44
294042,Suspense,46
294042,Thriller,366
294043,Ebooks,5
294043,Fantasy,5
294043,Fiction,149
294043,Historical Fiction,16
294043,History,3
294043,Horror,17
294043,Mystery,64
294043,Science Fiction,41
294043,Suspense,33
294043,Thriller,210
294044,Contemporary,4
294044,Ebooks,5
294044,Fantasy,4
294044,Fiction,113
294044,Historical Fiction,6
294044,Horror,15
294044,Mystery,52
294044,Science,6
294044,Science Fiction,48
294044,Suspense,27
294044,Thriller,225
294045,Ebooks,9
294045,Fantasy,4
294045,Fiction,112
294045,Historical Fiction,3
294045,Mystery,37
294045,Science,4
294045,Science Fiction,43
294045,Suspense,25
294045,Thriller,171
294046,Contemporary,7
294046,Crime,8
294046,Ebooks,22
294046,Fantasy,6
294046,Fiction,246
294046,Historical Fiction,42
294046,History,6
294046,Mystery,40
294046,Science,8
294046,Science Fiction,48
294046,Suspense,45
294046,Thriller,336
294047,Contemporary,4
294047,Crime,5
294047,Ebooks,10
294047,Fantasy,27
294047,Fiction,189
294047,Historical Fiction,9
294047,Horror,15
294047,Mystery,82
294047,Science,4
294047,Science Fiction,62
294047,Suspense,43
294047,Thriller,294
294081,Classics,6
294081,Contemporary,6
294081,Fiction,239
294081,Historical Fiction,25
294081,Music,36
294430,Chick Lit,3
294430,Contemporary,10
294430,Crime,61
294430,Ebooks,5
294430,Fiction,233
294430,Mystery,166
294430,Religion,3
294430,Romance,4
294430,Suspense,6
294430,Thriller,21
294613,Children's,58
294613,Classics,12
294613,Fantasy,2
294613,Fiction,24
294951,Classics,60
294951,Fiction,36
294951,Historical Fiction,23
294951,History,4
294951,Music,9
294951,Romance,4
294963,Classics,5
294963,Comics,98
294963,Crime,5
294963,Fantasy,38
294963,Fiction,49
294963,Graphic Novels,136
294963,Historical Fiction,96
294963,History,9
294963,Manga,1874
294963,Romance,41
294963,Young Adult,23
295086,Children's,33
295086,Fantasy,402
295086,Fiction,107
295086,Romance,7
295086,Young Adult,89
295132,Christian,14
295132,Classics,4
295132,Nonfiction,66
295132,Philosophy,61
295132,Psychology,121
295132,Religion,57
295132,Self Help,76
295132,Spirituality,190
295169,Children's,38
295169,Fantasy,350
295169,Fiction,124
295169,Science Fiction,20
295169,Young Adult,114
295305,Children's,38
295305,Ebooks,7
295305,Fantasy,55
295305,Fiction,124
295305,Historical Fiction,130
295305,History,14
295305,Mystery,7
295305,Paranormal,6
295305,Young Adult,14
295649,Children's,17
295649,Fantasy,90
295649,Fiction,233
295649,Historical Fiction,871
295649,History,35
295649,Romance,101
295649,Young Adult,714
295834,Children's,52
295834,Fantasy,336
295834,Fiction,91
295834,Mystery,171
295834,Paranormal,7
295834,Young Adult,98
295961,Classics,8
295961,Contemporary,4
295961,Crime,4
295961,Ebooks,8
295961,Fiction,250
295961,Historical Fiction,176
295961,History,24
295961,Mystery,36
295961,Suspense,35
295961,Thriller,230
296125,Children's,75
296125,Classics,54
296125,Fiction,132
296125,Historical Fiction,24
296125,Young Adult,81
296264,Children's,5
296264,Classics,446
296264,Ebooks,11
296264,Fantasy,15
296264,Fiction,207
296264,Historical Fiction,246
296264,History,26
296264,Mystery,4
296264,Romance,28
296264,Young Adult,32
296298,Classics,15
296298,Crime,9
296298,Ebooks,8
296298,Fiction,175
296298,Historical Fiction,76
296298,History,10
296298,Mystery,23
296298,Suspense,15
296298,Thriller,124
296302,Chick Lit,6
296302,Contemporary,78
296302,Ebooks,9
296302,Fiction,350
296302,Romance,180
296302,Young Adult,158
296662,Classics,11
296662,Ebooks,15
296662,History,549
296662,Nonfiction,829
296662,Science,14
296942,Children's,22
296942,Fantasy,272
296942,Fiction,72
296942,Romance,8
296942,Young Adult,64
297134,Chick Lit,112
297134,Contemporary,23
297134,Ebooks,14
297134,Fiction,154
297134,Romance,77
297135,Chick Lit,122
297135,Contemporary,32
297135,Ebooks,11
297135,Fiction,135
297135,Romance,78
297186,Contemporary,3
297186,Crime,79
297186,Ebooks,7
297186,Fiction,88
297186,Mystery,240
297186,Suspense,24
297186,Thriller,61
297249,Children's,22
297249,Classics,15
297249,Fiction,22
297249,Mystery,380
297249,Young Adult,206
297627,Classics,35
297627,Crime,16
297627,Fantasy,418
297627,Fiction,319
297627,Graphic Novels,2153
297627,Historical Fiction,131
297627,History,23
297627,Horror,27
297627,Manga,11
297627,Mystery,36
297627,Paranormal,16
297627,Science Fiction,152
297627,Young Adult,11
297673,Classics,82
297673,Contemporary,205
297673,Ebooks,49
297673,Fantasy,69
297673,Fiction,1036
297673,Historical Fiction,42
297673,History,59
297673,Romance,45
297792,Children's,307
297792,Classics,30
297792,Contemporary,29
297792,Ebooks,56
297792,Fantasy,429
297792,Fiction,780
297792,Mystery,421
297792,Young Adult,664
298137,Art,5
298137,Biography,205
298137,Contemporary,8
298137,Fiction,22
298137,Historical Fiction,29
298137,History,61
298137,Memoir,99
298137,Nonfiction,72
298137,Travel,4
298137,Young Adult,11
298230,Classics,2556
298230,Ebooks,43
298230,Fiction,675
298230,Historical Fiction,125
298230,Romance,255
298275,Classics,568
298275,Fiction,1110
298275,Philosophy,1512
298275,Psychology,23
298567,Children's,39
298567,Ebooks,35
298567,Fantasy,504
298567,Fiction,59
298567,Horror,380
298567,Mystery,31
298567,Paranormal,160
298567,Suspense,19
298567,Thriller,12
298567,Young Adult,688
298568,Children's,16
298568,Ebooks,12
298568,Fantasy,92
298568,Fiction,79
298568,Historical Fiction,6
298568,Horror,158
298568,Mystery,7
298568,Science Fiction,6
298568,Young Adult,244
298663,Classics,61
298663,Contemporary,9
298663,Crime,289
298663,Ebooks,9
298663,Fiction,361
298663,Horror,111
298663,Mystery,218
298663,Psychology,11
298663,Suspense,25
298663,Thriller,105
298730,Children's,34
298730,Contemporary,5
298730,Fantasy,47
298730,Fiction,124
298730,Mystery,11
298730,Science Fiction,131
298730,Suspense,11
298730,Thriller,10
298730,Young Adult,269
298816,Biography,114
298816,Christian,105
298816,Classics,5
298816,Fiction,5
298816,Historical Fiction,3
298816,History,13
298816,Memoir,24
298816,Nonfiction,41
298816,Religion,18
298816,Spirituality,4
298816,Travel,2
299215,Business,30
299215,Classics,74
299215,Ebooks,6
299215,History,174
299215,Nonfiction,125
299215,Philosophy,139
299215,Science,8
299384,Children's,35
299384,Classics,16
299384,Comics,2
299384,Fantasy,14
299384,Fiction,7
300044,Children's,4
300044,Contemporary,20
300044,Fantasy,22
300044,Fiction,69
300044,Romance,59
300044,Science Fiction,20
300044,Suspense,6
300044,Thriller,5
300044,Young Adult,216
300225,Classics,3
300225,Contemporary,17
300225,Crime,24
300225,Fiction,263
300225,Mystery,118
300225,Romance,50
300225,Suspense,65
300225,Thriller,144
300225,Young Adult,3
300226,Classics,2
300226,Contemporary,11
300226,Crime,35
300226,Ebooks,4
300226,Fiction,171
300226,Mystery,90
300226,Psychology,3
300226,Romance,17
300226,Suspense,47
300226,Thriller,117
300226,Young Adult,3
300650,Christian,3
300650,Nonfiction,77
300650,Psychology,4
300650,Self Help,27
300905,Fiction,31
300905,History,2
300905,Mystery,2
300905,Romance,2
301022,Chick Lit,208
301022,Contemporary,293
301022,Ebooks,14
301022,Fiction,164
301022,Romance,64
301022,Young Adult,850
301023,Chick Lit,74
301023,Contemporary,86
301023,Fiction,101
301023,Romance,50
301023,Young Adult,409
301082,Chick Lit,327
301082,Contemporary,165
301082,Crime,73
301082,Ebooks,153
301082,Fantasy,4300
301082,Fiction,1956
301082,Horror,545
301082,Mystery,1652
301082,Paranormal,2896
301082,Romance,1986
301082,Science Fiction,85
301082,Suspense,68
301082,Thriller,70
301082,Young Adult,133
301538,Ebooks,14
301538,Fantasy,348
301538,Fiction,164
301538,Philosophy,25
301538,Science,7
301538,Science Fiction,7
301736,Children's,488
301736,Classics,87
301736,Fantasy,20
301736,Fiction,138
302625,Classics,16
302625,Ebooks,8
302625,Fantasy,14
302625,Fiction,166
302625,Science,26
302625,Science Fiction,649
302625,Travel,4
302998,Classics,11
302998,Contemporary,55
302998,Ebooks,6
302998,Fiction,304
302998,Historical Fiction,5
302998,Young Adult,7
303098,Crime,6
303098,Ebooks,15
303098,Fantasy,8
303098,Fiction,170
303098,Historical Fiction,7
303098,Horror,32
303098,Mystery,135
303098,Science Fiction,9
303098,Suspense,51
303098,Thriller,240
303454,Children's,32
303454,Contemporary,5
303454,Fantasy,38
303454,Fiction,113
303454,Mystery,9
303454,Science Fiction,120
303454,Suspense,7
303454,Thriller,9
303454,Young Adult,227
303460,Children's,41
303460,Fantasy,46
303460,Fiction,138
303460,Mystery,13
303460,Science Fiction,160
303460,Suspense,12
303460,Thriller,9
303460,Young Adult,305
303472,Children's,53
303472,Fantasy,58
303472,Fiction,174
303472,Mystery,20
303472,Science Fiction,194
303472,Suspense,18
303472,Thriller,11
303472,Young Adult,351
304027,Chick Lit,36
304027,Contemporary,108
304027,Ebooks,80
304027,Fantasy,735
304027,Fiction,241
304027,Paranormal,1846
304027,Romance,501
304027,Suspense,35
304079,Classics,11
304079,Fiction,29
304079,Nonfiction,36
304079,Philosophy,163
304079,Poetry,83
304079,Religion,128
304079,Self Help,6
304079,Spirituality,7
305234,Contemporary,66
305234,Ebooks,77
305234,Fantasy,3113
305234,Fiction,387
305234,Paranormal,1039
305234,Romance,998
305234,Young Adult,996
306364,Chick Lit,186
306364,Contemporary,507
306364,Ebooks,22
306364,Fiction,102
306364,Romance,1161
306654,Chick Lit,20
306654,Classics,231
306654,Contemporary,17
306654,Fiction,987
306654,Historical Fiction,488
306654,History,14
306654,Romance,17
306654,Young Adult,59
307791,Children's,265
307791,Fantasy,1533
307791,Fiction,936
307791,Mystery,127
307791,Science Fiction,1102
307791,Young Adult,2131
308540,Children's,60
308540,Ebooks,4
308540,Fantasy,46
308540,Fiction,110
308540,Horror,343
308540,Mystery,28
308540,Paranormal,17
308540,Thriller,17
308540,Young Adult,87
310146,Children's,196
310146,Classics,148
310146,Fiction,529
310146,Historical Fiction,1261
310146,History,46
310146,Mystery,63
310146,Travel,16
310146,Young Adult,988
310258,Art,15
310258,Children's,410
310258,Classics,137
310258,Fiction,198
310258,Science,42
310259,Children's,745
310259,Classics,188
310259,Fiction,296
310259,Poetry,16
310259,Young Adult,19
310272,Children's,273
310272,Classics,59
310272,Fantasy,37
310272,Fiction,126
310272,Poetry,60
310272,Young Adult,6
310459,Children's,226
310459,Classics,455
310459,Fiction,213
310459,Historical Fiction,1154
310459,History,75
310459,Young Adult,793
310612,Classics,167
310612,Contemporary,133
310612,Fiction,3719
311196,Chick Lit,20
311196,Classics,97
311196,Ebooks,21
311196,Fiction,206
311196,Historical Fiction,453
311196,History,13
311196,Romance,739
312043,Children's,35
312043,Contemporary,6
312043,Fantasy,657
312043,Fiction,97
